Source,Target
18208354,1580629366207307785
18208354,1572967841384497159
18208354,1580635202233274369
18208354,1510061632537432065
18208354,1577407922216189953
18208354,823001674079932416
18208354,1579495725142007810
18208354,1580631273587978240
18208354,1519487334798012416
18208354,1519419005911588865
18208354,1231623889039523841
18208354,1557946091227709441
18208354,1519687289068146691
18208354,1574836977714618368
18208354,42728735
18208354,1580612835356381187
18208354,1580619372661420032
18208354,968679270682910727
18208354,1498643341692616706
18208354,1508449522967625728
18208354,1573396657722589191
18208354,1347955687
18208354,1141380102737055744
18208354,6544222
18208354,69623529
18208354,1567741700965306368
18208354,1519002333316755458
18208354,1400547836593324036
18208354,1268389904955830272
18208354,1566647629664116737
18208354,1502651910146433030
18208354,1532078601251733504
18208354,1354231653565161474
18208354,1580617422368870402
18208354,1472490867734634499
18208354,1580613884452503553
18208354,870371899292954624
18208354,2546480929
18208354,1539584690591436807
18208354,1145829047844442113
18208354,1580616829973700608
18208354,1352680593318948865
18208354,839315166420402177
18208354,1559227564530421762
18208354,1574057865312075783
18208354,1498511141525327873
18208354,1410131860970086404
18208354,1569336821892481025
18208354,1580585041784344576
18208354,53663119
18208354,1577347838220308480
18208354,1576240841038888963
18208354,336002983
18208354,1580592797198917634
18208354,1518683294644191233
18208354,1580594320935198723
18208354,1517455251057811456
18208354,1580269678190120965
18208354,1580574392089968640
18208354,1551055962731151360
18208354,1468949722647859204
18208354,1580590304801206273
18208354,1457917131119464450
18208354,1527467666256306177
18208354,1410084005077258242
18208354,1546513727897337857
18208354,1280358103406411776
18208354,421738002
18208354,1559377183474327552
18208354,223921608
18208354,1518998954440015873
18208354,1580575626767093766
18208354,1531761759777873920
18208354,1580523895056224258
18208354,1478573024
18208354,51283816
18208354,1551326992573911048
18208354,1346175118712729610
18208354,1580572381797666818
18208354,1571624012907675648
18208354,159455079
18208354,1572998808178511872
18208354,1485401376494604289
18208354,1580370803568304129
18208354,1564334436006633474
18208354,1553941146165993472
18208354,1580552247603335169
18208354,1346139232587436033
18208354,584434126
18208354,1573569466931331075
18208354,1205672620294848512
18208354,819399396768874498
18208354,1524463552391745536
18208354,1580560305595318272
18208354,602902582
18208354,2203407251
18208354,1580563529492582405
18208354,737276342748774400
18208354,34235853
18208354,1428190410715791360
18208354,1580559475139903489
18208354,1565537151034458112
18208354,1553223382174470145
18208354,1504128740921692160
18208354,179870512
18208354,1895490895
18208354,30918170
18208354,1580552616689676288
18208354,1446417599839891457
18208354,1522213223608446976
18208354,1580544876034359296
18208354,1352887813608505345
18208354,1372973518363758613
18208354,1580409606030987265
18208354,1577620079491031040
18208354,1580543030272172034
18208354,989476507151142912
18208354,1509348424260464644
18208354,853041625
18208354,69599097
18208354,1572981501582508038
18208354,1580223032714354688
18208354,1435924636672290817
18208354,1524836078447996928
18208354,1420431070546309123
18208354,1480089697
18208354,1575794544251383808
18208354,1383720547687665665
18208354,1334956916238376960
18208354,1398192118829572096
18208354,902129788218957825
18208354,1580525512845557761
18208354,1580528910030159875
18208354,3785448503
18208354,765970431874572288
18208354,1580521681931702272
18208354,1131541306079997952
18208354,1414250867318943754
18208354,1562764263550177281
18208354,254099123
18208354,45211700
18208354,977539117956435969
18208354,1564601604166168576
18208354,786130951
18208354,1580510925739679745
18208354,1520147871223353345
18208354,1530928278881865730
18208354,1446824539384647683
18208354,1578253821092007936
18208354,1579707778309955584
18208354,1127850933692403712
18208354,1558496276106268672
18208354,51127207
18208354,1354358470397612032
18208354,932612333725241345
18208354,107851039
18208354,1580469916557533184
18208354,1499479247127199754
18208354,1499481334472851464
18208354,1580299830320144395
18208354,1580496108953997312
18208354,1580496679899389952
18208354,4867993505
18208354,1507809859575885824
18208354,1137747053319196672
18208354,1440224923130028043
18208354,882356007510388737
18208354,1580233596018769921
18208354,949557638
18208354,3413589148
18208354,1352966087474728960
18208354,702534501
18208354,1575742052096409600
18208354,1575259566253608960
18208354,1471832932562178052
18208354,1279060884782866439
18208354,824798216126361600
18208354,1423603988981817347
18208354,1557295493486710785
18208354,1886267790
18208354,1529495159972438023
18208354,1580228029959311360
18208354,1560042523749486592
18208354,1400217797427355654
18208354,2892327103
18208354,1578633691387019264
18208354,331127488
18208354,1577882645081505794
18208354,1551815144463818752
18208354,1519745784216186882
18208354,1200750533809709056
18208354,1544338555089981440
18208354,1068354864604794880
18208354,1577651619755425794
18208354,1241070123605164032
18208354,1580437819478183936
18208354,1454345224562647041
18208354,1579976896233684993
18208354,1560182412285726720
18208354,1447703047338086400
18208354,1580230212876386310
18208354,3158147821
18208354,1580413094865534976
18208354,1574892772179382272
18208354,1520412390986199040
18208354,1543595813535883268
18208354,1577553105859772417
18208354,402414563
18208354,1386193897374851072
18208354,90942635
18208354,1502142528841486337
18208354,735439109540487169
18208354,58829412
18208354,748126897
18208354,37711159
18208354,1408845822419210242
18208354,1416325672788586496
18208354,1000827618244128768
18208354,1579159492918497280
18208354,1572162013572497409
18208354,1558561668204052485
18208354,1556131368429551616
18208354,1664696791
18208354,2465135076
18208354,1580329035372138496
18208354,33737788
18208354,373120084
18208354,1576953176229523456
18208354,1494784693644021765
18208354,1522667196174020611
18208354,1606187917
18208354,1580394644587806721
18208354,1345034854187073536
18208354,38608036
18208354,1501379998418100227
18208354,1153377546777649158
18208354,1580382874825547776
18208354,964712632233218049
18208354,1572659986043371525
18208354,1508765222248620034
18208354,1580207804761120769
18208354,1578780819463835650
18208354,898676607384248321
18208354,1520470448651317248
18208354,783490583591464961
18208354,4494351132
18208354,1489334978852782082
18208354,1580374809585803264
18208354,1323510134719438848
18208354,1486677000811126791
18208354,1577673446053527558
18208354,846492958245335040
18208354,1366415060139139077
18208354,1436064805136191509
18208354,1495786571169157125
18208354,228224735
18208354,1566815703902359552
18208354,1238260909782466561
18208354,1580358502215811072
18208354,1210448779784196096
18208354,1580364365978533888
18208354,80409788
18208354,1579618003251077120
18208354,1223415147386982400
18208354,1580208579608342528
18208354,1580364000738549760
18208354,1580364523520901124
18208354,1368933253466517516
18208354,1557533340735098881
18208354,1532555388490780672
18208354,1478521037524398084
18208354,1466367527974547460
18208354,1909853485
18208354,1560745655047524353
18208354,3010952125
18208354,1580357150672666624
18208354,1230123184990674944
18208354,322327759
18208354,1578015919737110530
18208354,50760343
18208354,1580345448338018304
18208354,226849286
18208354,2268842012
18208354,1580337514866515968
18208354,1421869464
18208354,1531461850537205761
18208354,2280423920
18208354,1306064179
18208354,486166987
18208354,1081302825630658566
18208354,609376093
18208354,1430647247981604867
18208354,1898757409
18208354,1410081614059556871
18208354,1579201929745502211
18208354,1517792540891959296
18208354,1301593426735976448
18208354,301427897
18208354,1580337677550997505
18208354,1580332095926312960
18208354,1518691236718301184
18208354,1223976141494587392
18208354,426312525
18208354,1659879212
18208354,75124364
18208354,1578151200104628225
18208354,1580328861199486982
18208354,1580298430001422366
18208354,1575059981417828353
18208354,714835946
18208354,731128004
18208354,1523418606872285186
18208354,1578039163064307713
18208354,102663835
18208354,3132592818
18208354,1241358739321622535
18208354,869203237743755264
18208354,1579236266960371713
18208354,1580211113026805762
18208354,936303302127636480
18208354,903042186
18208354,1559293346224525312
18208354,1332035008404578306
18208354,1578191767026933760
18208354,1548704196358201344
18208354,1517611873008590848
18208354,1529782059367030784
18208354,256428772
18208354,144104674
18208354,1237836201803087872
18208354,1580309619213312000
18208354,1408934837013131268
18208354,2710548837
18208354,835725428
18208354,1579922779566137374
18208354,1385281699525758976
18208354,1510363386596450309
18208354,1350484954694656001
18208354,1358316026488893440
18208354,1280478279556714497
18208354,98453580
18208354,1519464131497189377
18208354,1557393702070489091
18208354,149875283
18208354,1383543196551049234
18208354,1579592224718966804
18208354,1579976655946321922
18208354,1559239629039181826
18208354,1429153034513305611
18208354,1485905170496368641
18208354,759804912
18208354,1580280708173795328
18208354,1375792208192884738
18208354,1502951304389443585
18208354,1580278998793338880
18208354,1080184418336210944
18208354,1580280012367962112
18208354,1578100780963401736
18208354,1580207436430032896
18208354,1425468400814407683
18208354,1524332932827074560
18208354,1453082774093586443
18208354,1455659524942143498
18208354,1429246806689452034
18208354,1580276069470380033
18208354,766814477362667520
18208354,1563406492102901760
18208354,1541191078493175809
18208354,1529429142445465600
18208354,1579656068648550400
18208354,789654802691088384
18208354,1415325189223718915
18208354,807971051296686080
18208354,1519063978562883584
18208354,1564016489790840833
18208354,1580102986902212609
18208354,1569438776895700999
18208354,215007020
18208354,717063258163781632
18208354,151247702
18208354,1580200679116775424
18208354,1574676102831915008
18208354,1519643647754526720
18208354,1511506067150319616
18208354,1579629464681684993
18208354,45056354
18208354,1580228834053570560
18208354,1546872071682244609
18208354,1565895497482924033
18208354,1459935064259706887
18208354,2543951930
18208354,1580241580254203904
18208354,1535450631938445312
18208354,1321032141904453638
18208354,3474693497
18208354,1580237660022800386
18208354,1492822438966546437
18208354,1577131969648926722
18208354,1580100700792655873
18208354,1579586713223036928
18208354,1287910574664192002
18208354,987737413
18208354,1519344908418572290
18208354,1519331712274210819
18208354,1247063438368468992
18208354,1438725156680110083
18208354,1580222102983974912
18208354,1537984934844870659
18208354,1580226359053500416
18208354,1296373880953569281
18208354,1487456261037830145
18208354,1262610985208164353
18208354,166953368
18208354,369772074
18208354,1575057536721584130
18208354,380052149
18208354,1551834722916978689
18208354,1103636904556314627
18208354,1445151006233440258
18208354,212461368
18208354,768172873
18208354,1579946218607747102
18208354,1483203978519363584
18208354,1579955655271653393
18208354,822529008206311424
18208354,1536881127339728896
18208354,1580204523578183684
18208354,1366938304441028609
18208354,68562706
18208354,1546154879424647172
18208354,1171123736344506369
18208354,1575918584697700352
18208354,1229671760
18208354,2439340476
18208354,737624612821929985
18208354,1429125168253874184
18208354,1477709797009113088
18208354,1527828112163094529
18208354,1487593042588704772
18208354,1324115834667675649
18208354,1580128302311899136
18208354,1491332214398750724
18208354,708684008293400577
18208354,1580182089495760896
18208354,1577755117713035267
18208354,1580182806222852096
18208354,1348133517654417410
18208354,122665384
18208354,1465019670113792003
18208354,1582563119062487041
18208354,1562413832412495873
18208354,1578179728351133697
18208354,1564564847471108096
18208354,154017200
18208354,977964896095682561
18208354,1582619308105994240
18208354,1313578898400059392
18208354,1580012843444965376
18208354,1582622830990356480
18208354,1581687324802682880
18208354,1582609160163688448
18208354,1204905466356211713
18208354,1575000151491493888
18208354,1460474583740526597
18208354,1575331751081422848
18208354,1582621847304032256
18208354,1582619645575630850
18208354,1582503066066358273
18208354,1582620024090419200
18208354,1525220943039238145
18208354,1581635996856512512
18208354,1582381413067677697
18208354,1516461323227381767
18208354,2504537448
18208354,461181836
18208354,1582366326911389697
18208354,1511741323526692875
18208354,1577973040566403072
18208354,2682664885
18208354,833708766902231040
18208354,1520712651713785857
18208354,182588489
18208354,1280970297756323847
18208354,1582618521263128577
18208354,1483070482606092291
18208354,1238725328916250624
18208354,323500157
18208354,1578658475256619009
18208354,1222129708021628933
18208354,1541489205079117827
18208354,1582618023193894912
18208354,1579852930701987841
18208354,1487431206740574208
18208354,1143567852256940033
18208354,3172454869
18208354,1578358122313400320
18208354,1582615592279883780
18208354,1582618118530048001
18208354,1388833263909675008
18208354,1332390344
18208354,1581884666402971650
18208354,1582616261124448256
18208354,914485486739247104
18208354,1581076207960870913
18208354,127760958
18208354,1582616677602062337
18208354,1582615115509092353
18208354,1531822913518809089
18208354,1582615794537574402
18208354,1580443037104476160
18208354,1582607330201436165
18208354,1263106601172389890
18208354,1581238705712398337
18208354,951404397174624256
18208354,1251899585070587904
18208354,1566864900961476613
18208354,1492644771692691470
18208354,1474310889125736450
18208354,1582581586440380419
18208354,1582612908462194689
18208354,1582614114295500801
18208354,1459929864429920263
18208354,1210650039221178369
18208354,2440068954
18208354,228646578
18208354,1355380859965210624
18208354,1281532549152428032
18208354,1474701937786253312
18208354,487194022
18208354,1580436916113002497
18208354,961012822418259968
18208354,3102313507
18208354,1582612518123421696
18208354,44859794
18208354,1413479027197628426
18208354,1582613328773488640
18208354,1497716707871363074
18208354,1582611226538004485
18208354,1582611711776866305
18208354,1352095701749047298
18208354,1550196807678185472
18208354,1582611882284048384
18208354,4185062393
18208354,1273125842
18208354,1486788966242213892
18208354,26131044
18208354,1582610399513362432
18208354,870093951172325376
18208354,1582610508892758016
18208354,1456442716624195590
18208354,1294831544
18208354,1582609703896420352
18208354,1573525343763595264
18208354,1563481691984760834
18208354,1582313086010146819
18208354,239731495
18208354,1582456226063192064
18208354,1578560908955070464
18208354,1147673080426196993
18208354,15195025
18208354,1570390362589466624
18208354,1576682353900064770
18208354,1582608357701353473
18208354,935969297893089282
18208354,1570287183847718913
18208354,1365549418691239939
18208354,1022935194976886784
18208354,930244589084033025
18208354,1306214295663980546
18208354,1506841520225275906
18208354,164450470
18208354,1319556562457751552
18208354,1582608196149170177
18208354,1579764410746535936
18208354,1474413626265980930
18208354,1582607678290935808
18208354,710472156182745088
18208354,1582606099714215938
18208354,95584200
18208354,829762556193501184
18208354,4838510765
18208354,1562657358937223169
18208354,1268206238346559488
18208354,1499873160790958082
18208354,1582606734929149952
18208354,1479335958470299648
18208354,1580198716174389248
18208354,1582228655249543169
18208354,1582606058157412352
18208354,1582604968636579840
18208354,1582605735896051712
18208354,903449432
18208354,1582602786734505984
18208354,1582603513288396801
18208354,702720179411615744
18208354,1582604666889596929
18208354,6794482
18208354,1582604374995525632
18208354,1580550781174173697
18208354,1555715431498797057
18208354,1298780859261227010
18208354,1582602534031863808
18208354,1546780429906231297
18208354,4864574857
18208354,1564475790
18208354,1567799726552014848
18208354,1441421511764578312
18208354,1580794161820639233
18208354,1582459292010958848
18208354,1582599762813100032
18208354,1469987146790486016
18208354,1566633318439088129
18208354,1524060367701393409
18208354,1582601560193900545
18208354,1575795637320241152
18208354,1431006226653974529
18208354,759757299871129604
18208354,1514771777368440837
18208354,1521760865174794240
18208354,1293765920486293506
18208354,1548965422019772416
18208354,1582315136848625667
18208354,1582599124230148096
18208354,1308988106314518528
18208354,1518688471942144000
18208354,1578056946279747587
18208354,1582576644044328961
18208354,1043908885843759105
18208354,1582593921732993025
18208354,1582599407916052480
18208354,1448187377864740868
18208354,1582311564144959489
18208354,825321974
18208354,1564513871057997824
18208354,834216329473318915
18208354,1438423729571205133
18208354,1576173718568669186
18208354,1446495886549393424
18208354,4584607634
18208354,314766209
18208354,1580805273131909127
18208354,1578668940146147328
18208354,1582598316373970944
18208354,935042470441824256
18208354,1549843309081812995
18208354,1334027755164459008
18208354,1473158446388105217
18208354,1520818213734563842
18208354,1237231379886166016
18208354,25359216
18208354,1317576082778968064
18208354,1576758691575087104
18208354,1469237512472121347
18208354,1577902381378830336
18208354,1552175607026532352
18208354,1553431699173904384
18208354,277671649
18208354,1535276142197972992
18208354,248828053
18208354,1582279810750902273
18208354,1479379782710165507
18208354,1480294398
18208354,1202616426672087041
18208354,1582581752702173186
18208354,724177015826472960
18208354,1575497221948461056
18208354,1575801094282039297
18208354,1536013505689751554
18208354,1013433916219383808
18208354,1214882163188846597
18208354,307102683
18208354,1336251103059460096
18208354,1026386431835549697
18208354,464934484
18208354,563128261
18208354,1463873953701707778
18208354,1353804041961275392
18208354,1576565861757980674
18208354,1498334587642122242
18208354,1178366176625397762
18208354,1262584095374098432
18208354,1139989412417171457
18208354,1533946892538613760
18208354,1581505598603919361
18208354,840201939820335104
18208354,1450195087691063301
18208354,2762304252
18208354,1564830015346585600
18208354,1391605671108517888
18208354,3059272561
18208354,1568988791385509890
18208354,1323873443520024577
18208354,3120823047
18208354,1549035499242733569
18208354,813188
18208354,733295962068770816
18208354,585678212
18208354,851982952695304192
18208354,1519082923718332417
18208354,584004949
18208354,3374536516
18208354,1543923853444915203
18208354,1451427206509432840
18208354,490706685
18208354,1432706248173096963
18208354,1565330916120993793
18208354,1392807942467080193
18208354,1509025178835062784
18208354,1582588381493489665
18208354,313873010
18208354,1371345507675611142
18208354,1545097629985607680
18208354,1582468566665904128
18208354,1457833616336097284
18208354,1565555707444727808
18208354,1442377028108386306
18208354,1425152315208597510
18208354,1373311044534349836
18208354,1257526355782184966
18208354,1557913576295251969
18208354,1575719697227522048
18208354,52804853
18208354,1384261089924292621
18208354,1578928572978405376
18208354,1001413381805387776
18208354,1581810908413792259
18208354,2451660932
18208354,1518676319495618560
18208354,1582581851293593601
18208354,1568952353142743041
18208354,1282232492
18208354,1582585481036201984
18208354,3643867034
18208354,1456771558140174342
18208354,1582574570263175169
18208354,1476806797826486275
18208354,845703566643773440
18208354,1582581063297007616
18208354,1572242115610157058
18208354,1122282707663425537
18208354,160411784
18208354,1465339023426084867
18208354,1568951954457640964
18208354,4132436237
18208354,1582373188142436353
18208354,874990740
18208354,2732510214
18208354,1582583972332457984
18208354,1582249029831892995
18208354,1528626985206939648
18208354,1462970039393349639
18208354,1542339735300935680
18208354,1568685757610721280
18208354,3022714161
18208354,1445637256908214280
18208354,1582582288595898368
18208354,1526156986102214656
18208354,1581020743042834433
18208354,1580598435622793216
18208354,1582581849317965824
18208354,1581697411721793539
18208354,1582579754607181829
18208354,1525751271222743046
18208354,1564720117962854401
18208354,1582581924002136064
18208354,1582581236135915520
18208354,1582580980090802179
18208354,1582581305635737601
18208354,1566466852502482944
18208354,1273098675628228610
18208354,957617365289701378
18208354,1582580026125725697
18208354,1085677072339648513
18208354,1579315007007100929
18208354,1582570780604391424
18208354,1562947222114689024
18208354,1456462570454339586
18208354,1272174144054935552
18208354,1570196863680188416
18208354,1580597471985688577
18208354,904154936308490240
18208354,1582133090440581123
18208354,157534316
18208354,1563700866959511556
18208354,1581724588391952384
18208354,1582043616750338049
18208354,97014056
18208354,3167934517
18208354,1543068728958525442
18208354,1582566793675055105
18208354,1582577354173714432
18208354,1503212835358519301
18208354,1554172749551378432
18208354,1312594584883671040
18208354,747287129995120641
18208354,1523631655205969922
18208354,1571514172952788992
18208354,1518861948666138629
18208354,1581930718103744513
18208354,828518499383324672
18208354,1580363927862398977
18208354,1582574065168314370
18208354,1446489354256457749
18208354,1435887686170988546
18208354,1582572802112094208
18208354,1582573218824601600
18208354,1573674628878200832
18208354,1582569018942185472
18208354,1582330131775127560
18208354,1575456238313566208
18208354,1571197294229454848
18208354,1582572205074178048
18208354,912474086
18208354,1582571472174055425
18208354,1582570665806159872
18208354,1582571423847030785
18208354,116203477
18208354,1582570390991216640
18208354,1565888885313478656
18208354,1580116508986216448
18208354,1575091275182886912
18208354,1542741556914012161
18208354,1582567648772112385
18208354,1580592051304865793
18208354,1526305346469380105
18208354,1031505195857981440
18208354,1582567355594559488
18208354,1582565866519949312
18208354,1573746586559062016
18208354,1524994929281613824
18208354,1399004736561483776
18208354,1577230921434300417
18208354,1582564202593460224
18208354,1582564173438853120
18208354,1248273871859564546
18208354,1388460686875840517
18208354,1391370668613070859
18208354,520578150
18208354,1403058923142139904
18208354,1582561882807840773
18208354,1582532729966501888
18208354,1582563874104311808
18208354,1580589163039969281
18208354,1582199356928794627
18208354,1582560988372631554
18208354,480929187
18208354,1245530772909547527
18208354,1260199278724747265
18208354,1582560826380386305
18208354,1581075759271219201
18208354,1502758386374529027
18208354,1524996208703733760
18208354,1557599001528131584
18208354,1519059843780427778
18208354,1580584375737098240
18208354,1507750758988619781
18208354,1582558834052124672
18208354,1582559202127462400
18208354,1580015212425613313
18208354,1434376131512205312
18208354,1582515163474821120
18208354,3505536252
18208354,1582558094222991360
18208354,1447268168683110408
18208354,1393339119858814985
18208354,3261671464
18208354,1555969231929458688
18208354,921912218085724160
18208354,1396283971047153666
18208354,1176357685710790662
18208354,1572464518831415297
18208354,1572843043090145280
18208354,1240881910743584768
18208354,1582555359994343424
18208354,1542762539007651840
18208354,1348690543489011714
18208354,1582526098923036672
18208354,1546560857345228803
18208354,1540039718485872644
18208354,1579301111973806080
18208354,964495781444153346
18208354,1580583520740728832
18208354,866893149465174016
18208354,36828829
18208354,1582549284796469248
18208354,1582551395617492993
18208354,1423181730396131330
18208354,36171755
18208354,1529012522723880961
18208354,4793866885
18208354,1288817154264109058
18208354,1582551468464537601
18208354,1408431775068475397
18208354,728408198
18208354,1371217124
18208354,1582547738788405249
18208354,776018296378318848
18208354,1575043115131744256
18208354,442523247
18208354,4262315721
18208354,148480539
18208354,1558234448025399297
18208354,346047017
18208354,1549386714627596288
18208354,1580460274242371584
18208354,1317991480649154565
18208354,929774980740546560
18208354,1070453287600709632
18208354,3969193104
18208354,1582546729911881728
18208354,1470819171290304519
18208354,4450309047
18208354,1572403642971594757
18208354,1550324709572521984
18208354,1582543601250222080
18208354,2568669767
18208354,1580251101563166720
18208354,1580593639255851009
18208354,1582542495208165376
18208354,1868977098
18208354,1582541736240373760
18208354,2921737454
18208354,1448165330807783424
18208354,1547333171561304066
18208354,3025025454
18208354,1582540728588124160
18208354,304423553
18208354,1419895975
18208354,1582130786865659935
18208354,1582539924192256000
18208354,1521280132538847235
18208354,357508167
18208354,1582064452333092869
18208354,1582538368180662272
18208354,1390800984910278657
18208354,4892708391
18208354,1582536925310636033
18208354,1582536994588082177
18208354,1582065913091833856
18208354,1120350858539962368
18208354,1644433824
18208354,1580437819478183936
18208354,1437661216508452869
18208354,1462147768361889799
18208354,3029077325
18208354,1496840059022155778
18208354,1481679577311322115
18208354,394159665
18208354,874289465291923456
18208354,1564127374559432704
18208354,1465158119106002944
18208354,1341809551922716672
18208354,1582311192529436672
18208354,1535670710760243200
18208354,1581341620699627520
18208354,1522941796506083329
18208354,1582360669864591360
18208354,1460628091542245383
18208354,1448097469565394944
18208354,196778265
18208354,1470814850821804032
18208354,1561872509435121668
18208354,1549027383595900929
18208354,1184494057
18208354,1579329168873070593
18208354,1449008242525450241
18208354,1478861214767845380
18208354,1582414727459868672
18208354,1557965207149744129
18208354,1582526048474107904
18208354,279733872
18208354,1582525426727288832
18208354,820806297453031426
18208354,1106486244240834561
18208354,1192738217071665152
18208354,2976638914
18208354,289337859
18208354,1582523918979457024
18208354,1582517473609486336
18208354,1331654767
18208354,1016996600
18208354,1582523779485343745
18208354,303520988
18208354,1582523305848082432
18208354,1581445160785022976
18208354,116712817
18208354,1444821250648518658
18208354,4671889033
18208354,1582510360925437953
18208354,1582518050145845248
18208354,1222918560852467712
18208354,1582381934554005506
18208354,3218819173
18208354,2862854201
18208354,1556786901423738881
18208354,1579893095344312332
18208354,1581097627667484672
18208354,1582519215416016896
18208354,1582263407750701059
18208354,1071114355763240961
18208354,53095076
18208354,1582438384793812992
18208354,1571889103909560320
18208354,1336813513147363332
18208354,1582017061160640513
18208354,1381669309899018240
18208354,1581815828890222599
18208354,1582518107020693509
18208354,1582513219767336960
18208354,2152237489
18208354,1582515193481158657
18208354,1582517428482846721
18208354,1582515436087713792
18208354,2616269857
18208354,1448614395718819842
18208354,871535670761750528
18208354,323885178
18208354,1519479465327218689
18208354,1574150936708128775
18208354,891539387812655104
18208354,1318669008963555329
18208354,573275770
18208354,1539061409908199425
18208354,1582514802584616960
18208354,1582513947563134977
18208354,1582512106192125953
18208354,1582250799547154432
18208354,1581997686294605825
18208354,1561609418235682818
18208354,1582513290500276225
18208354,1484762361114370050
18208354,1555263140304080896
18208354,1581450557239463936
18208354,1522569173611827201
18208354,1579984312199438336
18208354,1494007327527211008
18208354,117649327
18208354,46926319
18208354,1064523912233414656
18208354,4288149209
18208354,1581127883258761216
18208354,724230221377974272
18208354,1582504684732153856
18208354,991691169364107264
18208354,1240592384032796672
18208354,1045426950129504257
18208354,991403259284803584
18208354,1007588103886966784
18208354,1014075145001021440
18208354,982285916604518407
18208354,751945808874987520
18208354,1582498642262462464
18208354,1578102213779591174
18208354,52844760
18208354,1582502010707902464
18208354,1462197543786401793
18208354,1566768208727740419
18208354,185293890
18208354,1215114475134693377
18208354,1606582734
18208354,1504034556466368512
18208354,1582494420464766977
18208354,1582503269016166402
18208354,1582503745002377216
18208354,748908140444413952
18208354,1581434585065193472
18208354,1575661184526983168
18208354,1582494856253001729
18208354,1243341078670999552
18208354,997591725014159361
18208354,1582501366429278209
18208354,473811291
18208354,1582502616357306370
18208354,1564433676649123842
18208354,1568568727351840769
18208354,448196216
18208354,1557864810401890309
18208354,1582498731269754881
18208354,1574908856425234434
18208354,1359135536984842241
18208354,3309854886
18208354,304092587
18208354,1574907419779637248
18208354,1520530678789586944
18208354,923783197
18208354,48425250
18208354,1574906845327679488
18208354,1582499340622258176
18208354,878984154997813248
18208354,2736236910
18208354,1084218525755965440
18208354,1150587495622381568
18208354,1186489811764277254
18208354,2521607377
18208354,1581438454113906688
18208354,1582444821272268807
18208354,1571638750630842368
18208354,1482739543312904194
18208354,1582492968618975233
18208354,1572230263177986049
18208354,1119605790170472448
18208354,1578533318357880834
18208354,1582488793747161089
18208354,838537178267398144
18208354,1440257659488268290
18208354,1502413672538333185
18208354,23484310
18208354,2527294832
18208354,1582448543461171200
18208354,1553115290044715008
18208354,1560763813552705538
18208354,1581122161959387136
18208354,3179922642
18208354,1482733845178900484
18208354,1582494105241669633
18208354,1579198339148615681
18208354,1572663990253400064
18208354,1534929675906080774
18208354,263671324
18208354,1582487322238783488
18208354,1316161825688317952
18208354,1582481522598502400
18208354,808612767619903488
18208354,1205264003427119104
18208354,1256315422749704192
18208354,1564914458987749382
18208354,1091571013295325184
18208354,1569254542885416962
18208354,901877455979503618
18208354,1574041434151346176
18208354,1300477581888811009
18208354,1582487651919269888
18208354,1579189853484449792
18208354,1483067938261598212
18208354,1324199930391506945
18208354,51406566
18208354,1581383833630515206
18208354,1582265939780784128
18208354,1496103464581341187
18208354,2277832049
18208354,1582485056240713728
18208354,1173138122978148353
18208354,1572214754353225730
18208354,1499820709463433218
18208354,1500515844388012039
18208354,1582480100842360832
18208354,1532977426594250753
18208354,1582438297506381825
18208354,1582482498134605826
18208354,1582482178612789248
18208354,861879868572573697
18208354,1582481887070666752
18208354,1566517599101505536
18208354,1582481351626088449
18208354,1582479750827675648
18208354,768178151415480320
18208354,1488225909320691715
18208354,383967183
18208354,632970524
18208354,1582467740979404802
18208354,1414987858612563971
18208354,2859132681
18208354,1582478596416757760
18208354,1580977444328087552
18208354,1579116367927803904
18208354,18624358
18208354,750756979698724865
18208354,754096066224619521
18208354,1580683478823215111
18208354,1553895022231183365
18208354,3242914030
18208354,299310960
18208354,1582476705872351232
18208354,1577684772171567106
18208354,1435249454316236802
18208354,1582253104560488448
18208354,1187830625899896833
18208354,1492078693942009895
18208354,1581594894841298946
18208354,1581743778850906114
18208354,2246740891
18208354,159526245
18208354,111757819
18208354,1504041606533500928
18208354,1319432096708919297
18208354,1321354820440088576
18208354,1551981322322706437
18208354,1582472730733170689
18208354,216310202
18208354,1573246328750194688
18208354,1565860448939175936
18208354,1028279106650218496
18208354,1313401644718198784
18208354,1530628144893509633
18208354,590889550
18208354,915969018321924096
18208354,1569299707481964545
18208354,1582211089030316035
18208354,1581690205379219456
18208354,1518951206424616961
18208354,1582471054051737601
18208354,1582467761988435968
18208354,1500112703632904199
18208354,186408672
18208354,1447951754230894601
18208354,1557090004744261633
18208354,1441681229074427910
18208354,1582465358879129600
18208354,1409941757438136329
18208354,1582469048000024579
18208354,1502454150633705478
18208354,1557619734924865536
18208354,1577945374068572160
18208354,1310906773885390848
18208354,1440769457484230656
18208354,1460227795548786694
18208354,1582464850370125824
18208354,1535115024
18208354,1577448080839942144
18208354,1203402825633542144
18208354,1542086521486032896
18208354,1563050954315796482
18208354,1573911545658060800
18208354,1582421108304891904
18208354,1578096744100990979
18208354,1252986676349145088
18208354,1098809112
18208354,49307241
18208354,973203632320425984
18208354,1582465459726622720
18208354,3230906384
18208354,1580643701109522432
18208354,1561702055214997504
18208354,1512707845938028545
18208354,819277529886425093
18208354,1582463632008708097
18208354,797424162885210112
18208354,1563274813178671105
18208354,1582460769912094720
18208354,1479924492201779201
18208354,1487367610396291073
18208354,1538566158244368384
